survey_id,Date,ANI,DNIS,channel,product,state,call_transcrpt,all_topics_discussed,supporting_quote,ai_topic_reasoning,customer_sentiment,process_time,model_version,topic_cluster_ids,topic_discussed,general_topic_l1
S094,1/09/2025,0493 985 332,0494 739 269,Web,Combined,WA,"I faced a wrong item sent recently and it caused significant inconvenience. While the agent tried to help, the process was confusing and slow, making the whole experience frustrating. My name is daniel yu","['Wrong item sent', 'Confusing process', 'Slow service']","the process was confusing and slow, making the whole experience frustrating.","The customer received the wrong item and found the service slow and confusing, leading to frustration.",Negative,2025-11-18T22:50:43,gpt-4o-mini,"[7, 10, 4]",Slow service,Service response efficiency
S095,15/08/2025,0458 316 545,0420 171 776,Branch,Extras,NSW,"I faced a no follow up recently and it caused significant inconvenience. While the agent tried to help, the process was confusing and slow, making the whole experience frustrating.","['Lack of follow-up', 'Confusing process', 'Slow service', 'Frustrating experience']","the process was confusing and slow, making the whole experience frustrating.","The customer experienced issues with follow-up and found the overall process to be both confusing and slow, leading to frustration.",Negative,2025-11-18T22:50:46,gpt-4o-mini,"[3, 10, 4, 8]",Lack of follow-up,Escalation and follow-up issues
S095,15/08/2025,0458 316 545,0420 171 776,Branch,Extras,NSW,"I faced a no follow up recently and it caused significant inconvenience. While the agent tried to help, the process was confusing and slow, making the whole experience frustrating.","['Lack of follow-up', 'Confusing process', 'Slow service', 'Frustrating experience']","the process was confusing and slow, making the whole experience frustrating.","The customer experienced issues with follow-up and found the overall process to be both confusing and slow, leading to frustration.",Negative,2025-11-18T22:50:46,gpt-4o-mini,"[3, 10, 4, 8]",Confusing process,Communication improvement needs
S095,15/08/2025,0458 316 545,0420 171 776,Branch,Extras,NSW,"I faced a no follow up recently and it caused significant inconvenience. While the agent tried to help, the process was confusing and slow, making the whole experience frustrating.","['Lack of follow-up', 'Confusing process', 'Slow service', 'Frustrating experience']","the process was confusing and slow, making the whole experience frustrating.","The customer experienced issues with follow-up and found the overall process to be both confusing and slow, leading to frustration.",Negative,2025-11-18T22:50:46,gpt-4o-mini,"[3, 10, 4, 8]",Slow service,Service response efficiency
S095,15/08/2025,0458 316 545,0420 171 776,Branch,Extras,NSW,"I faced a no follow up recently and it caused significant inconvenience. While the agent tried to help, the process was confusing and slow, making the whole experience frustrating.","['Lack of follow-up', 'Confusing process', 'Slow service', 'Frustrating experience']","the process was confusing and slow, making the whole experience frustrating.","The customer experienced issues with follow-up and found the overall process to be both confusing and slow, leading to frustration.",Negative,2025-11-18T22:50:46,gpt-4o-mini,"[3, 10, 4, 8]",Frustrating experience,Customer service issues
S096,26/06/2025,0409 819 859,0422 450 873,Mobile App,Ambulance Cover,NT,"Although the product itself is fine, the delivery delay made the experience unpleasant. I hope future interactions can be smoother and more efficient for customers like me.","['Delivery delay', 'Unpleasant experience', 'Need for smoother interactions']",the delivery delay made the experience unpleasant.,The customer expresses dissatisfaction with the delivery timeline affecting their overall experience.,Negative,2025-11-18T22:50:49,gpt-4o-mini,"[0, 8, 4]",Delivery delay,Delivery handling concerns
S096,26/06/2025,0409 819 859,0422 450 873,Mobile App,Ambulance Cover,NT,"Although the product itself is fine, the delivery delay made the experience unpleasant. I hope future interactions can be smoother and more efficient for customers like me.","['Delivery delay', 'Unpleasant experience', 'Need for smoother interactions']",the delivery delay made the experience unpleasant.,The customer expresses dissatisfaction with the delivery timeline affecting their overall experience.,Negative,2025-11-18T22:50:49,gpt-4o-mini,"[0, 8, 4]",Unpleasant experience,Customer service issues
S096,26/06/2025,0409 819 859,0422 450 873,Mobile App,Ambulance Cover,NT,"Although the product itself is fine, the delivery delay made the experience unpleasant. I hope future interactions can be smoother and more efficient for customers like me.","['Delivery delay', 'Unpleasant experience', 'Need for smoother interactions']",the delivery delay made the experience unpleasant.,The customer expresses dissatisfaction with the delivery timeline affecting their overall experience.,Negative,2025-11-18T22:50:49,gpt-4o-mini,"[0, 8, 4]",Need for smoother interactions,Service response efficiency
S097,11/08/2025,0456 460 400,0430 706 991,Mobile App,Extras,WA,The overall experience was not great due to a damaged parcel. I had to contact support multiple times and it still remains unresolved. I expected better service quality.,"['Damaged parcel', 'Unresolved issue', 'Poor service quality']",The overall experience was not great due to a damaged parcel.,"The customer faced a damaged delivery, required multiple contacts for support, and expressed disappointment with the service.",Negative,2025-11-18T22:50:51,gpt-4o-mini,"[0, 1, 2]",Damaged parcel,Delivery handling concerns
S097,11/08/2025,0456 460 400,0430 706 991,Mobile App,Extras,WA,The overall experience was not great due to a damaged parcel. I had to contact support multiple times and it still remains unresolved. I expected better service quality.,"['Damaged parcel', 'Unresolved issue', 'Poor service quality']",The overall experience was not great due to a damaged parcel.,"The customer faced a damaged delivery, required multiple contacts for support, and expressed disappointment with the service.",Negative,2025-11-18T22:50:51,gpt-4o-mini,"[0, 1, 2]",Unresolved issue,Support communication challenges
S097,11/08/2025,0456 460 400,0430 706 991,Mobile App,Extras,WA,The overall experience was not great due to a damaged parcel. I had to contact support multiple times and it still remains unresolved. I expected better service quality.,"['Damaged parcel', 'Unresolved issue', 'Poor service quality']",The overall experience was not great due to a damaged parcel.,"The customer faced a damaged delivery, required multiple contacts for support, and expressed disappointment with the service.",Negative,2025-11-18T22:50:51,gpt-4o-mini,"[0, 1, 2]",Poor service quality,Service and Product Quality
S098,29/06/2025,0436 701 726,0473 422 509,Mobile App,Travel,TAS,"I am quite disappointed with how the system crash was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough. My home address is in spring street melbourne","['Poor system crash handling', 'Long resolution time', 'Unclear communication']",I am quite disappointed with how the system crash was handled.,The user experienced dissatisfaction with the response to a system crash and felt communication was insufficient.,Negative,2025-11-18T22:50:54,gpt-4o-mini,"[11, 4, 10]",Poor system crash handling,System stability issues
S098,29/06/2025,0436 701 726,0473 422 509,Mobile App,Travel,TAS,"I am quite disappointed with how the system crash was handled. It took longer than expected to get a resolution, and the communication from your support team was not clear enough. My home address is in spring street melbourne","['Poor system crash handling', 'Long resolution time', 'Unclear communication']",I am quite disappointed with how the system crash was handled.,The user experienced dissatisfaction with the response to a system crash and felt communication was insufficient.,Negative,2025-11-18T22:50:54,gpt-4o-mini,"[11, 4, 10]",Long resolution time,Service response efficiency
